***
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	79.077000	1.570420
	79.078000	1.546737
	79.079000	1.501641
	79.080000	1.424426
	79.081000	1.381276
	79.082000	1.354349
	79.083000	1.327745
	79.084000	1.299520
	79.085000	1.297249
	79.086000	1.305684
	79.087000	1.314443
	79.088000	1.342993
	79.089000	1.374463
	79.090000	1.378032
	79.091000	1.393280
	79.092000	1.375112
	79.093000	1.335856
	79.094000	1.209003
	79.095000	1.003638
	79.096000	0.776860
	79.097000	0.530617
	79.098000	0.307083
	79.099000	0.105287
	79.100000	-0.048494
	79.101000	-0.161071
	79.102000	-0.250290
	79.103000	-0.276569
	79.104000	-0.276894
	79.105000	-0.225633
	79.106000	-0.170804
	79.107000	-0.097483
	79.108000	0.007309
	79.109000	0.137081
	79.110000	0.251606
	79.111000	0.292808
	79.112000	0.301568
	79.113000	0.277884
	79.114000	0.251930
	79.115000	0.229869
	79.116000	0.196452
	79.117000	0.191261
	79.118000	0.197750
	79.119000	0.217865
	79.120000	0.285022
	79.121000	0.370023
	79.122000	0.478708
	79.123000	0.591934
	79.124000	0.703539
	79.125000	0.789189
	79.126000	0.880029
	79.127000	0.964057
	79.128000	0.951404
	79.129000	0.947187
	79.130000	0.934210
	79.131000	0.954973
	79.132000	1.002340
	79.133000	1.059765
	79.134000	1.105185
	79.135000	1.172342
	79.136000	1.245015
	79.137000	1.351753
	79.138000	1.492557
	79.139000	1.622654
	79.140000	1.712197
	79.141000	1.801740
	79.142000	1.866626
	79.143000	1.906532
	79.144000	1.845863
	79.145000	1.681376
	79.146000	1.470495
	79.147000	1.252477
	79.148000	1.062036
	79.149000	0.879381
	79.150000	0.719436
	79.151000	0.559816
	79.152000	0.414146
	79.153000	0.332713
	79.154000	0.294106
	79.155000	0.379107
	79.156000	0.510177
	79.157000	0.670122
	79.158000	0.857644
	79.159000	1.040623
	79.160000	1.172342
	79.161000	1.213221
	79.162000	1.213870
	79.163000	1.150281
	79.164000	1.059440
	79.165000	0.970870
	79.166000	0.847911
	79.167000	0.724627
	79.168000	0.583499
	79.169000	0.451780
	79.170000	0.346015
	79.171000	0.264907
	79.172000	0.225327
	79.173000	0.217540
	79.174000	0.252903
	79.175000	0.322656
	79.176000	0.427447
	79.177000	0.541323
	79.178000	0.562411
	79.179000	0.574739
	79.180000	0.534834
	79.181000	0.466379
	79.182000	0.399222
	79.183000	0.341797
	79.184000	0.294430
	79.185000	0.273018
	79.186000	0.270423
	79.187000	0.288915
	79.188000	0.339526
	79.189000	0.404413
	79.190000	0.475463
	79.191000	0.583175
	79.192000	0.668825
	79.193000	0.764856
	79.194000	0.796651
	79.195000	0.784322
	79.196000	0.778482
	79.197000	0.758692
	79.198000	0.761936
	79.199000	0.756421
	79.200000	0.779780
	79.201000	0.820659
	79.202000	0.847586
	79.203000	0.908579
	79.204000	0.982225
	79.205000	1.110376
	79.206000	1.249233
	79.207000	1.371543
	79.208000	1.484446
	79.209000	1.594753
	79.210000	1.666128
	79.211000	1.638875
	79.212000	1.549981
	79.213000	1.411449
	79.214000	1.263832
	79.215000	1.160014
	79.216000	1.088315
	79.217000	1.072093
	79.218000	1.062036
	79.219000	1.045165
	79.220000	1.048734
	79.221000	1.055547
	79.222000	1.105509
	79.223000	1.149632
	79.224000	1.181751
	79.225000	1.166503
	79.226000	1.122380
	79.227000	1.050681
	79.228000	0.876785
	79.229000	0.711649
	79.230000	0.515368
	79.231000	0.321683
	79.232000	0.139028
	79.233000	-0.015077
	79.234000	-0.132197
	79.235000	-0.170480
	79.236000	-0.150041
	79.237000	-0.095861
	79.238000	-0.025135
	79.239000	0.054351
	79.240000	0.141948
	79.241000	0.264583
	79.242000	0.384622
	79.243000	0.506933
	79.244000	0.569224
	79.245000	0.589988
	79.246000	0.634110
	79.247000	0.688615
	79.248000	0.771994
	79.249000	0.871270
	79.250000	1.001042
	79.251000	1.130166
	79.252000	1.234958
	79.253000	1.357593
	79.254000	1.473415
	79.255000	1.599619
	79.256000	1.693055
	79.257000	1.738151
	79.258000	1.756968
	79.259000	1.761186
	79.260000	1.715117
	79.261000	1.573664
	79.262000	1.388738
	79.263000	1.180778
	79.264000	0.973141
	79.265000	0.791784
	79.266000	0.616267
	79.267000	0.500769
	79.268000	0.430692
	79.269000	0.440100
	79.270000	0.514395
	79.271000	0.628919
	79.272000	0.775563
	79.273000	0.911175
	79.274000	1.048085
	79.275000	1.163258
	79.276000	1.282000
	79.277000	1.353700
	79.278000	1.294653
	79.279000	1.193755
	79.280000	1.041596
	79.281000	0.879056
	79.282000	0.745390
	79.283000	0.637679
	79.284000	0.544243
	79.285000	0.486494
	79.286000	0.429070
	79.287000	0.389489
	79.288000	0.386245
	79.289000	0.423554
	79.290000	0.455024
	79.291000	0.497200
	79.292000	0.519910
	79.293000	0.538079
	79.294000	0.503040
	79.295000	0.424203
	79.296000	0.368076
	79.297000	0.349908
	79.298000	0.385596
	79.299000	0.429718
	79.300000	0.523155
	79.301000	0.626973
	79.302000	0.724627
	79.303000	0.850506
	79.304000	0.974764
	79.305000	1.122055
	79.306000	1.236580
	79.307000	1.312821
	79.308000	1.368299
	79.309000	1.400742
	79.310000	1.370570
	79.311000	1.227496
	79.312000	1.041272
	79.313000	0.824552
	79.314000	0.610427
	79.315000	0.417714
	79.316000	0.238953
	79.317000	0.129619
	79.318000	0.073817
	79.319000	0.105287
	79.320000	0.204239
	79.321000	0.341473
	79.322000	0.513422
	79.323000	0.662985
	79.324000	0.786593
	79.325000	0.875812
	79.326000	0.956595
	79.327000	1.026024
	79.328000	0.978981
	79.329000	0.909553
	79.330000	0.797948
	79.331000	0.674340
	79.332000	0.567602
	79.333000	0.481952
	79.334000	0.407982
	79.335000	0.385596
	79.336000	0.384947
	79.337000	0.412524
	79.338000	0.484223
	79.339000	0.563709
	79.340000	0.670771
	79.341000	0.823254
	79.342000	0.988714
	79.343000	1.152552
	79.344000	1.224900
	79.345000	1.225225
	79.346000	1.192782
	79.347000	1.113945
	79.348000	1.026348
	79.349000	0.921232
	79.350000	0.840449
	79.351000	0.803139
	79.352000	0.786593
	79.353000	0.802490
	79.354000	0.832014
	79.355000	0.903064
	79.356000	0.967950
	79.357000	1.028295
	79.358000	1.091559
	79.359000	1.182724
	79.360000	1.244366
	79.361000	1.207057
	79.362000	1.137304
	79.363000	1.039325
	79.364000	0.916690
	79.365000	0.797299
	79.366000	0.649683
	79.367000	0.522830
	79.368000	0.394031
	79.369000	0.303515
	79.370000	0.283075
	79.371000	0.358343
	79.372000	0.496876
	79.373000	0.688290
	79.374000	0.940374
	79.375000	1.193755
	79.376000	1.422804
	79.377000	1.619734
	79.378000	1.703437
	79.379000	1.725174
	79.380000	1.664830
	79.381000	1.555172
	79.382000	1.427021
	79.383000	1.294653
	79.384000	1.135357
	79.385000	0.981577
	79.386000	0.830391
	79.387000	0.702241
	79.388000	0.615618
	79.389000	0.561438
	79.390000	0.511475
	79.391000	0.525101
	79.392000	0.552678
	79.393000	0.591285
	79.394000	0.555598
	79.395000	0.445616
	79.396000	0.306110
	79.397000	0.176986
	79.398000	0.097501
	79.399000	0.038130
	79.400000	0.014446
	79.401000	0.000495
	79.402000	-0.000478
	79.403000	0.010228
	79.404000	0.051107
	79.405000	0.134161
	79.406000	0.200670
	79.407000	0.273991
	79.408000	0.351855
	79.409000	0.452104
	79.410000	0.518937
	79.411000	0.509529
	79.412000	0.499471
	79.413000	0.479681
	79.414000	0.460864
	79.415000	0.467028
	79.416000	0.460864
	79.417000	0.483574
	79.418000	0.510177
	79.419000	0.567926
	79.420000	0.669149
	79.421000	0.796975
	79.422000	0.956920
	79.423000	1.148010
	79.424000	1.390360
	79.425000	1.621031
	79.426000	1.846836
	79.427000	2.029491
	79.428000	2.062259
	79.429000	2.038575
	79.430000	1.923726
	79.431000	1.789087
	79.432000	1.643093
	79.433000	1.482175
	79.434000	1.311524
	79.435000	1.163583
	79.436000	1.032837
	79.437000	0.932263
	79.438000	0.880678
	79.439000	0.874190
	79.440000	0.872243
	79.441000	0.927721
	79.442000	0.994878
	79.443000	1.075013
	79.444000	1.079879
	79.445000	1.025050
	79.446000	0.932912
	79.447000	0.820983
	79.448000	0.714245
	79.449000	0.597450
	79.450000	0.501742
	79.451000	0.407982
	79.452000	0.345691
	79.453000	0.336931
	79.454000	0.361263
	79.455000	0.426150
	79.456000	0.470272
	79.457000	0.516342
	79.458000	0.554949
	79.459000	0.613022
	79.460000	0.660389
	79.461000	0.642870
	79.462000	0.631190
	79.463000	0.614644
	79.464000	0.600045
	79.465000	0.609778
	79.466000	0.613671
	79.467000	0.645790
	79.468000	0.692832
	79.469000	0.759990
	79.470000	0.843693
	79.471000	0.938427
	79.472000	1.036081
	79.473000	1.098372
	79.474000	1.136655
	79.475000	1.127895
	79.476000	1.113945
	79.477000	1.075337
	79.478000	0.934210
	79.479000	0.790811
	79.480000	0.634110
	79.481000	0.465081
	79.482000	0.281129
	79.483000	0.126050
	79.484000	0.015744
	79.485000	-0.022539
	79.486000	-0.025783
	79.487000	0.044294
	79.488000	0.207807
	79.489000	0.416417
	79.490000	0.624702
	79.491000	0.866079
	79.492000	1.090586
	79.493000	1.287191
	79.494000	1.386792
	79.495000	1.416639
	79.496000	1.402689
	79.497000	1.345264
	79.498000	1.288489
	79.499000	1.215816
	79.500000	1.149308
	79.501000	1.069822
	79.502000	0.978008
	79.503000	0.912148
	79.504000	0.860564
	79.505000	0.871919
	79.506000	0.910850
	79.507000	0.949133
	79.508000	1.002989
	79.509000	1.094479
	79.510000	1.186293
	79.511000	1.211274
	79.512000	1.222305
	79.513000	1.203163
	79.514000	1.159365
	79.515000	1.126273
	79.516000	1.069498
	79.517000	1.012398
	79.518000	0.936805
	79.519000	0.864132
	79.520000	0.831365
	79.521000	0.818063
	79.522000	0.831365
	79.523000	0.844018
	79.524000	0.865754
	79.525000	0.870297
	79.526000	0.876136
	79.527000	0.849208
	79.528000	0.751230
	79.529000	0.658443
	79.530000	0.536456
	79.531000	0.420959
	79.532000	0.308381
	79.533000	0.211700
	79.534000	0.128322
	79.535000	0.098798
	79.536000	0.142597
	79.537000	0.235708
	79.538000	0.374565
	79.539000	0.539052
	79.540000	0.686993
	79.541000	0.858293
	79.542000	1.032188
	79.543000	1.206408
	79.544000	1.298546
	79.545000	1.310550
	79.546000	1.263832
	79.547000	1.177209
	79.548000	1.084746
	79.549000	0.949133
	79.550000	0.819685
	79.551000	0.667202
	79.552000	0.518288
	79.553000	0.423230
	79.554000	0.358992
	79.555000	0.343420
	79.556000	0.341149
	79.557000	0.353153
	79.558000	0.379432
	79.559000	0.425825
	79.560000	0.458917
	79.561000	0.423879
	79.562000	0.389164
	79.563000	0.337904
	79.564000	0.301892
	79.565000	0.297999
	79.566000	0.311950
	79.567000	0.382351
	79.568000	0.462810
	79.569000	0.557869
	79.570000	0.658443
	79.571000	0.783673
	79.572000	0.902415
	79.573000	0.994554
	79.574000	1.085395
	79.575000	1.136655
	79.576000	1.176560
	79.577000	1.171369
	79.578000	1.064307
	79.579000	0.950756
	79.580000	0.817414
	79.581000	0.703214
	79.582000	0.623080
	79.583000	0.559491
	79.584000	0.534510
	79.585000	0.577659
	79.586000	0.679531
	79.587000	0.806059
	79.588000	0.954324
	79.589000	1.113945
	79.590000	1.248584
	79.591000	1.403338
	79.592000	1.551279
	79.593000	1.661261
	79.594000	1.642444
	79.595000	1.550630
	79.596000	1.415017
	79.597000	1.241771
	79.598000	1.059765
	79.599000	0.859266
	79.600000	0.730791
	79.601000	0.620160
	79.602000	0.492983
	79.603000	0.387218
	79.604000	0.307732
	79.605000	0.288915
	79.606000	0.297026
	79.607000	0.316492
	79.608000	0.372618
	79.609000	0.477085
	79.610000	0.582850
	79.611000	0.622106
	79.612000	0.646763
	79.613000	0.653576
	79.614000	0.641248
	79.615000	0.634435
	79.616000	0.596152
	79.617000	0.568900
	79.618000	0.531914
	79.619000	0.515368
	79.620000	0.512448
	79.621000	0.534834
	79.622000	0.579606
	79.623000	0.612049
	79.624000	0.656172
	79.625000	0.682775
	79.626000	0.712623
	79.627000	0.729818
	79.628000	0.663309
	79.629000	0.584797
	79.630000	0.475463
	79.631000	0.355748
	79.632000	0.242846
	79.633000	0.144868
	79.634000	0.068302
	79.635000	0.036832
	79.636000	0.055324
	79.637000	0.110153
	79.638000	0.207483
	79.639000	0.336282
	79.640000	0.451455
	79.641000	0.578957
	79.642000	0.687317
	79.643000	0.788215
	79.644000	0.806059
	79.645000	0.765505
	79.646000	0.706459
	79.647000	0.631190
	79.648000	0.571171
	79.649000	0.491360
	79.650000	0.449833
	79.651000	0.428421
	79.652000	0.419337
	79.653000	0.454700
	79.654000	0.527697
	79.655000	0.631515
	79.656000	0.733711
	79.657000	0.845640
	79.658000	0.959191
	79.659000	1.072417
	79.660000	1.169098
	79.661000	1.186293
	79.662000	1.201866
	79.663000	1.210950
	79.664000	1.217763
	79.665000	1.248259
	79.666000	1.299195
	79.667000	1.389063
	79.668000	1.455571
	79.669000	1.521106
	79.670000	1.590210
	79.671000	1.667425
	79.672000	1.724850
	79.673000	1.753724
	79.674000	1.797198
	79.675000	1.808553
	79.676000	1.782923
	79.677000	1.713819
	79.678000	1.566527
	79.679000	1.402040
	79.680000	1.219061
	79.681000	1.051005
	79.682000	0.921232
	79.683000	0.813845
	79.684000	0.702241
	79.685000	0.613671
	79.686000	0.549434
	79.687000	0.478059
	79.688000	0.434585
	79.689000	0.424528
	79.690000	0.433936
	79.691000	0.476437
	79.692000	0.522830
	79.693000	0.576686
	79.694000	0.550731
	79.695000	0.469299
	79.696000	0.376187
	79.697000	0.281129
	79.698000	0.237331
	79.699000	0.212025
	79.700000	0.246090
	79.701000	0.287293
	79.702000	0.343420
	79.703000	0.438478
	79.704000	0.554949
	79.705000	0.710027
	79.706000	0.865106
	79.707000	1.005585
	79.708000	1.146712
	79.709000	1.280054
	79.710000	1.367975
	79.711000	1.360837
	79.712000	1.304062
	79.713000	1.211923
	79.714000	1.091559
	79.715000	0.965031
	79.716000	0.822930
	79.717000	0.716840
	79.718000	0.628595
	79.719000	0.580579
	79.720000	0.566629
	79.721000	0.599396
	79.722000	0.664931
	79.723000	0.724627
	79.724000	0.810926
	79.725000	0.887816
	79.726000	0.973141
	79.727000	1.018562
	79.728000	0.979306
	79.729000	0.907931
	79.730000	0.809303
	79.731000	0.705161
	79.732000	0.607507
	79.733000	0.522506
	79.734000	0.444318
	79.735000	0.404088
	79.736000	0.421283
	79.737000	0.476437
	79.738000	0.573117
	79.739000	0.675962
	79.740000	0.767127
	79.741000	0.878083
	79.742000	0.982550
	79.743000	1.082475
	79.744000	1.099345
	79.745000	1.063333
	79.746000	1.007207
	79.747000	0.928045
	79.748000	0.865754
	79.749000	0.802490
	79.750000	0.781078
	79.751000	0.778807
	79.752000	0.790811
	79.753000	0.858617
	79.754000	0.962435
	79.755000	1.092857
	79.756000	1.224576
	79.757000	1.357268
	79.758000	1.499370
	79.759000	1.644391
	79.760000	1.741396
	79.761000	1.715441
	79.762000	1.648284
	79.763000	1.513645
	79.764000	1.354024
	79.765000	1.202515
	79.766000	1.055871
	79.767000	0.966977
	79.768000	0.914419
	79.769000	0.912473
	79.770000	0.940698
	79.771000	1.005909
	79.772000	1.099670
	79.773000	1.194728
	79.774000	1.297573
	79.775000	1.383872
	79.776000	1.450705
	79.777000	1.470495
	79.778000	1.441945
	79.779000	1.425075
	79.780000	1.402689
	79.781000	1.381276
	79.782000	1.365379
	79.783000	1.339749
	79.784000	1.298546
	79.785000	1.259939
	79.786000	1.252477
	79.787000	1.243717
	79.788000	1.265130
	79.789000	1.278107
	79.790000	1.245340
	79.791000	1.224251
	79.792000	1.174289
	79.793000	1.118162
	79.794000	0.966653
	79.795000	0.788864
	79.796000	0.598747
	79.797000	0.423230
	79.798000	0.294755
	79.799000	0.205536
	79.800000	0.154600
	79.801000	0.109504
	79.802000	0.084199
	79.803000	0.108207
	79.804000	0.178284
	79.805000	0.290213
	79.806000	0.414146
	79.807000	0.542296
	79.808000	0.683100
	79.809000	0.827472
	79.810000	0.948160
	79.811000	0.960164
	79.812000	0.962111
	79.813000	0.934534
	79.814000	0.895278
	79.815000	0.862835
	79.816000	0.816765
	79.817000	0.776536
	79.818000	0.736955
	79.819000	0.729169
	79.820000	0.765181
	79.821000	0.837205
	79.822000	0.948809
	79.823000	1.103887
	79.824000	1.312172
	79.825000	1.510725
	79.826000	1.712521
	79.827000	1.846187
	79.828000	1.881875
	79.829000	1.870520
	79.830000	1.822828
	79.831000	1.745613
	79.832000	1.654448
	79.833000	1.552901
	79.834000	1.434808
	79.835000	1.310875
	79.836000	1.188564
	79.837000	1.050681
	79.838000	0.932263
	79.839000	0.835582
	79.840000	0.723329
	79.841000	0.659740
	79.842000	0.611076
	79.843000	0.590312
	79.844000	0.511800
	79.845000	0.405386
	79.846000	0.280480
	79.847000	0.166604
	79.848000	0.079332
	79.849000	0.014122
	79.850000	0.032939
	79.851000	0.082577
	79.852000	0.162062
	79.853000	0.262961
	79.854000	0.395004
	79.855000	0.551380
	79.856000	0.725276
	79.857000	0.914095
	79.858000	1.105509
	79.859000	1.268050
	79.860000	1.391658
	79.861000	1.409826
	79.862000	1.410800
	79.863000	1.373166
	79.864000	1.313795
	79.865000	1.250206
	79.866000	1.177858
	79.867000	1.122055
	79.868000	1.069498
	79.869000	1.038352
	79.870000	1.013371
	79.871000	1.037054
	79.872000	1.089937
	79.873000	1.146063
	79.874000	1.230416
	79.875000	1.279729
	79.876000	1.317688
	79.877000	1.313795
	79.878000	1.249233
	79.879000	1.220034
	79.880000	1.186942
	79.881000	1.142819
	79.882000	1.098372
	79.883000	1.050681
	79.884000	0.981252
	79.885000	0.934210
	79.886000	0.932263
	79.887000	0.945565
	79.888000	1.001691
	79.889000	1.070471
	79.890000	1.110052
	79.891000	1.165854
	79.892000	1.210950
	79.893000	1.258641
	79.894000	1.215167
	79.895000	1.119460
	79.896000	0.969248
	79.897000	0.806384
	79.898000	0.653576
	79.899000	0.489089
	79.900000	0.364508
	79.901000	0.261014
	79.902000	0.215918
	79.903000	0.222407
	79.904000	0.296701
	79.905000	0.411226
	79.906000	0.528995
	79.907000	0.617564
	79.908000	0.715543
	79.909000	0.818712
	79.910000	0.912797
	79.911000	0.914095
	79.912000	0.900469
	79.913000	0.849533
	79.914000	0.769074
	79.915000	0.682126
	79.916000	0.576037
	79.917000	0.477410
	79.918000	0.376836
	79.919000	0.305461
	79.920000	0.260365
	79.921000	0.307408
	79.922000	0.410253
	79.923000	0.537754
	79.924000	0.716192
	79.925000	0.883598
	79.926000	1.053276
	79.927000	1.155472
	79.928000	1.155796
	79.929000	1.123029
	79.930000	1.044516
	79.931000	0.931614
	79.932000	0.820659
	79.933000	0.722031
	79.934000	0.629568
	79.935000	0.557869
	79.936000	0.547487
	79.937000	0.555922
	79.938000	0.615942
	79.939000	0.698672
	79.940000	0.781078
	79.941000	0.908904
	79.942000	1.037379
	79.943000	1.130815
	79.944000	1.100319
	79.945000	1.012398
	79.946000	0.890411
	79.947000	0.779780
	79.948000	0.697374
	79.949000	0.576686
	79.950000	0.464433
	79.951000	0.351530
	79.952000	0.279831
	79.953000	0.272369
	79.954000	0.311301
	79.955000	0.378134
	79.956000	0.455024
	79.957000	0.533537
	79.958000	0.617889
	79.959000	0.714894
	79.960000	0.805735
	79.961000	0.817414
	79.962000	0.835258
	79.963000	0.828769
	79.964000	0.807681
	79.965000	0.781402
	79.966000	0.771669
	79.967000	0.801841
	79.968000	0.874514
	79.969000	0.982225
	79.970000	1.080528
	79.971000	1.190835
	79.972000	1.283947
	79.973000	1.365379
	79.974000	1.506183
	79.975000	1.628818
	79.976000	1.781625
	79.977000	1.862733
	79.978000	1.820882
	79.979000	1.719659
	79.980000	1.569771
	79.981000	1.393929
	79.982000	1.227820
	79.983000	1.083448
	79.984000	0.964057
	79.985000	0.850831
	79.986000	0.790162
	79.987000	0.745066
	79.988000	0.751555
	79.989000	0.768101
	79.990000	0.781727
	79.991000	0.809303
	79.992000	0.819036
	79.993000	0.800868
	79.994000	0.690886
	79.995000	0.553327
	79.996000	0.390462
	79.997000	0.220785
	79.998000	0.084523
	79.999000	-0.009237
	80.000000	0.006335
	80.001000	0.071222
	80.002000	0.185421
	80.003000	0.358019
	80.004000	0.575388
	80.005000	0.827796
	80.006000	1.080204
	80.007000	1.303737
	80.008000	1.508778
	80.009000	1.683647
	80.010000	1.815691
	80.011000	1.797198
	80.012000	1.715441
	80.013000	1.546412
	80.014000	1.330341
	80.015000	1.090261
	80.016000	0.830391
	80.017000	0.590312
	80.018000	0.377809
	80.019000	0.197750
	80.020000	0.065057
	80.021000	0.005686
	80.022000	-0.021890
	80.023000	-0.034543
	80.024000	0.007957
	80.025000	0.055324
	80.026000	0.146814
	80.027000	0.209105
	80.028000	0.208456
	80.029000	0.197425
	80.030000	0.188990
	80.031000	0.182177
	80.032000	0.199048
	80.033000	0.233437
	80.034000	0.271071
	80.035000	0.304488
	80.036000	0.371970
	80.037000	0.457295
	80.038000	0.595179
	80.039000	0.735657
	80.040000	0.883923
	80.041000	1.044192
	80.042000	1.183049
	80.043000	1.264805
	80.044000	1.243393
	80.045000	1.169747
	80.046000	1.044516
	80.047000	0.917988
	80.048000	0.793406
	80.049000	0.638328
	80.050000	0.540025
	80.051000	0.464433
	80.052000	0.400195
	80.053000	0.362561
	80.054000	0.369699
	80.055000	0.434260
	80.056000	0.533861
	80.057000	0.648385
	80.058000	0.770696
	80.059000	0.949782
	80.060000	1.140548
	80.061000	1.221980
	80.062000	1.280054
	80.063000	1.290111
	80.064000	1.281676
	80.065000	1.276809
	80.066000	1.267401
	80.067000	1.264805
	80.068000	1.284596
	80.069000	1.324176
	80.070000	1.389063
	80.071000	1.482499
	80.072000	1.571718
	80.073000	1.605134
	80.074000	1.627845
	80.075000	1.610325
	80.076000	1.591184
	80.077000	1.505534
	80.078000	1.339425
	80.079000	1.164556
	80.080000	0.972817
	80.081000	0.796651
	80.082000	0.651630
	80.083000	0.521533
	80.084000	0.390462
	80.085000	0.269449
	80.086000	0.206185
	80.087000	0.166280
	80.088000	0.185746
	80.089000	0.222082
	80.090000	0.269125
	80.091000	0.346664
	80.092000	0.438154
	80.093000	0.512124
	80.094000	0.510826
	80.095000	0.499796
	80.096000	0.469948
	80.097000	0.451455
	80.098000	0.441074
	80.099000	0.409604
	80.100000	0.395004
	80.101000	0.388840
	80.102000	0.379107
	80.103000	0.402142
	80.104000	0.440425
	80.105000	0.506284
	80.106000	0.572144
	80.107000	0.623080
	80.108000	0.669798
	80.109000	0.731764
	80.110000	0.795353
	80.111000	0.763883
	80.112000	0.731115
	80.113000	0.673042
	80.114000	0.633786
	80.115000	0.599396
	80.116000	0.576686
	80.117000	0.581877
	80.118000	0.602965
	80.119000	0.642546
	80.120000	0.718463
	80.121000	0.866079
	80.122000	1.018562
	80.123000	1.140548
	80.124000	1.284596
	80.125000	1.391658
	80.126000	1.492881
	80.127000	1.538301
	80.128000	1.495152
	80.129000	1.423453
	80.130000	1.314768
	80.131000	1.174938
	80.132000	1.026997
	80.133000	0.875163
	80.134000	0.727547
	80.135000	0.579281
	80.136000	0.477085
	80.137000	0.398249
	80.138000	0.380405
	80.139000	0.414795
	80.140000	0.507582
	80.141000	0.653252
	80.142000	0.798597
	80.143000	0.908255
	80.144000	0.935832
	80.145000	0.943943
	80.146000	0.895278
	80.147000	0.823578
	80.148000	0.775887
	80.149000	0.722356
	80.150000	0.697050
	80.151000	0.672718
	80.152000	0.655198
	80.153000	0.666553
	80.154000	0.685371
	80.155000	0.721058
	80.156000	0.760314
	80.157000	0.795353
	80.158000	0.829418
	80.159000	0.875812
	80.160000	0.919610
	80.161000	0.875487
	80.162000	0.874839
	80.163000	0.869648
	80.164000	0.891060
	80.165000	0.899495
	80.166000	0.905984
	80.167000	0.915068
	80.168000	0.948809
	80.169000	1.003638
	80.170000	1.085070
	80.171000	1.193106
	80.172000	1.294653
	80.173000	1.367326
	80.174000	1.429292
	80.175000	1.442594
	80.176000	1.427995
	80.177000	1.331963
	80.178000	1.142170
	80.179000	0.941023
	80.180000	0.727222
	80.181000	0.509529
	80.182000	0.324278
	80.183000	0.168875
	80.184000	0.050458
	80.185000	-0.033570
	80.186000	-0.051089
	80.187000	-0.044601
	80.188000	0.012499
	80.189000	0.081603
	80.190000	0.158494
	80.191000	0.260041
	80.192000	0.370996
	80.193000	0.446264
	80.194000	0.435234
	80.195000	0.389813
	80.196000	0.307732
	80.197000	0.217216
	80.198000	0.137406
	80.199000	0.047214
	80.200000	0.003415
	80.201000	-0.017673
	80.202000	-0.010535
	80.203000	0.042996
	80.204000	0.125726
	80.205000	0.239602
	80.206000	0.355748
	80.207000	0.472219
	80.208000	0.599072
	80.209000	0.736955
	80.210000	0.884247
	80.211000	0.944267
	80.212000	0.999420
	80.213000	1.005585
	80.214000	1.009153
	80.215000	1.007856
	80.216000	1.003638
	80.217000	1.016291
	80.218000	1.039974
	80.219000	1.046787
	80.220000	1.046138
	80.221000	1.081177
	80.222000	1.113296
	80.223000	1.117189
	80.224000	1.111349
	80.225000	1.093181
	80.226000	1.080204
	80.227000	1.010127
	80.228000	0.874839
	80.229000	0.729818
	80.230000	0.579930
	80.231000	0.445291
	80.232000	0.343095
	80.233000	0.282751
	80.234000	0.250308
	80.235000	0.223704
	80.236000	0.250632
	80.237000	0.286644
	80.238000	0.376187
	80.239000	0.476112
	80.240000	0.568251
	80.241000	0.671096
	80.242000	0.806384
	80.243000	0.936156
	80.244000	0.993905
	80.245000	1.017913
	80.246000	1.007207
	80.247000	0.973790
	80.248000	0.941671
	80.249000	0.900144
	80.250000	0.903064
	80.251000	0.915717
	80.252000	0.943618
	80.253000	1.008829
	80.254000	1.074364
	80.255000	1.135357
	80.256000	1.179480
	80.257000	1.226522
	80.258000	1.261886
	80.259000	1.294978
	80.260000	1.297249
	80.261000	1.189862
	80.262000	1.069173
	80.263000	0.910526
	80.264000	0.754150
	80.265000	0.601343
	80.266000	0.448860
	80.267000	0.319736
	80.268000	0.245117
	80.269000	0.225651
	80.270000	0.261014
	80.271000	0.358992
	80.272000	0.492009
	80.273000	0.619511
	80.274000	0.773291
	80.275000	0.934858
	80.276000	1.097723
	80.277000	1.190511
	80.278000	1.199595
	80.279000	1.189213
	80.280000	1.144441
	80.281000	1.095128
	80.282000	1.039325
	80.283000	0.991958
	80.284000	0.959515
	80.285000	0.933561
	80.286000	0.975412
	80.287000	1.059765
	80.288000	1.212247
	80.289000	1.362784
	80.290000	1.500018
	80.291000	1.622654
	80.292000	1.735231
	80.293000	1.784545
	80.294000	1.728094
	80.295000	1.630116
	80.296000	1.476335
	80.297000	1.280378
	80.298000	1.071444
	80.299000	0.847911
	80.300000	0.660065
	80.301000	0.482276
	80.302000	0.329145
	80.303000	0.232464
	80.304000	0.172769
	80.305000	0.150383
	80.306000	0.136108
	80.307000	0.147787
	80.308000	0.176337
	80.309000	0.225327
	80.310000	0.280155
	80.311000	0.251606
	80.312000	0.252903
	80.313000	0.241548
	80.314000	0.253228
	80.315000	0.286644
	80.316000	0.340824
	80.317000	0.424528
	80.318000	0.559816
	80.319000	0.721382
	80.320000	0.893980
	80.321000	1.076311
	80.322000	1.244042
	80.323000	1.382250
	80.324000	1.492557
	80.325000	1.583397
	80.326000	1.687540
	80.327000	1.713170
	80.328000	1.627845
	80.329000	1.469522
	80.330000	1.252153
	80.331000	1.031539
	80.332000	0.824552
	80.333000	0.632813
